customerID,gender,SeniorCitizen,SeniorCitizen_trans,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,monthlycharges_bin,TotalCharges,Churn,Churn_flag
9073-ZZIAY,Male,0,young,Yes,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.1,81-100,5215.25,No,0
3077-RSNTJ,Female,0,young,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,0-20,113.5,No,0
6551-GNYDG,Female,0,young,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,81-100,1152.8,No,0
9167-APMXZ,Female,0,young,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,81-100,1821.95,No,0
2749-CTKAJ,Male,0,young,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,21-40,419.9,No,0
6371-NZYEG,Male,0,young,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,61-80,1024,No,0
7554-NEWDD,Male,0,young,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,21-40,251.6,No,0
8992-VONJD,Female,0,young,No,Yes,13,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56,41-60,764.55,No,0
0867-MKZVY,Female,0,young,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,82.4,81-100,1592.35,Yes,1
4482-EWFMI,Female,0,young,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,61-80,135.2,No,0
4648-YPBTM,Male,0,young,No,No,53,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.9,61-80,3958.25,No,0
2907-ILJBN,Female,0,young,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,21-40,233.9,No,0
6345-FZOQH,Male,0,young,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,0-20,1363.45,No,0
3376-BMGFE,Female,0,young,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.9,61-80,273,Yes,1
5997-OPVFA,Male,0,young,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,81-100,6254.45,No,0
3445-HXXGF,Male,1,senior,Yes,No,58,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.3,41-60,2651.2,Yes,1
1159-WFSGR,Female,0,young,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.4,21-40,321.4,No,0
7654-YWJUF,Male,0,young,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),84.25,81-100,3539.25,No,0
1875-QIVME,Female,0,young,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,101-120,242.8,Yes,1
6727-IOTLZ,Male,0,young,Yes,No,14,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.95,81-100,1181.75,No,0
0691-JVSYA,Female,0,young,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.85,81-100,5000.2,Yes,1
5918-VUKWP,Female,0,young,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.55,21-40,654.55,No,0
1744-JHKYS,Female,0,young,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.7,21-40,780.2,No,0
2656-FMOKZ,Female,1,senior,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,61-80,1145.7,Yes,1
2070-FNEXE,Female,1,senior,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.45,61-80,503.6,Yes,1
5947-SGKCL,Female,0,young,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,101-120,1559.25,No,0
3712-PKXZA,Male,0,young,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,21-40,1252,No,0
6317-YPKDH,Female,0,young,No,No,1,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.95,21-40,29.95,Yes,1
6582-OIVSP,Female,0,young,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.3,41-60,45.3,No,0
9367-WXLCH,Male,0,young,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.5,81-100,662.65,Yes,1
5524-KHNJP,Male,0,young,Yes,Yes,33,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),74.75,61-80,2453.3,No,0
1918-ZBFQJ,Female,0,young,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.25,61-80,1111.65,Yes,1
1024-GUALD,Female,0,young,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,21-40,24.8,Yes,1
4827-USJHP,Male,0,young,No,No,20,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.8,41-60,1023.85,No,0
8167-GJLRN,Male,0,young,No,No,3,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,30.4,21-40,82.15,No,0
0956-SYCWG,Female,0,young,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.65,0-20,244.8,No,0
8017-UVSZU,Female,0,young,Yes,No,40,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),56.6,41-60,2379.1,No,0
7100-FQPRV,Male,0,young,Yes,Yes,43,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),71.9,61-80,3173.35,No,0
2472-OVKUP,Male,0,young,Yes,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,91,81-100,531,Yes,1
2984-RGEYA,Female,0,young,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,0-20,1375.4,No,0
9680-NIAUV,Female,0,young,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),109.7,101-120,8129.3,No,0
2146-EGVDT,Male,0,young,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.3,0-20,1192.7,No,0
2604-IJPDU,Female,0,young,Yes,No,20,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.55,81-100,1901.65,No,0
9178-JHUVJ,Male,0,young,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.1,21-40,587.4,No,0
6168-YBYNP,Male,0,young,No,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.35,101-120,6519.75,No,0
7255-SSFBC,Male,0,young,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.25,101-120,8041.65,No,0
3645-DEYGF,Male,0,young,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.75,21-40,20.75,No,0
9323-HGFWY,Female,0,young,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),101.9,101-120,2681.15,No,0
8544-GOQSH,Female,0,young,No,No,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),80.05,81-100,1112.3,No,0
3363-DTIVD,Male,0,young,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,105.55,101-120,7405.5,No,0
7018-WBJNK,Male,0,young,No,Yes,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),78.3,61-80,1033.95,No,0
9142-KZXOP,Male,0,young,No,No,44,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),68.85,61-80,2958.95,No,0
7674-YTAFD,Female,0,young,No,No,33,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),79.95,61-80,2684.85,No,0
6348-SNFUS,Male,0,young,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),55.45,41-60,4179.2,No,0
1285-OKIPP,Male,0,young,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,79.9,61-80,79.9,Yes,1
7825-ECJRF,Female,0,young,No,No,19,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.6,101-120,1934.45,Yes,1
1347-KTTTA,Male,0,young,Yes,No,64,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),102.45,101-120,6654.1,No,0
7841-TZDMQ,Male,0,young,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),46,41-60,84.5,Yes,1
4195-NZGTA,Female,0,young,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.25,21-40,25.25,No,0
7157-SMCFK,Male,0,young,No,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,0-20,1124.2,No,0
4709-LKHYG,Female,0,young,Yes,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20,0-20,540.05,No,0
2504-DSHIH,Male,1,senior,Yes,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.8,81-100,1975.85,No,0
0699-NDKJM,Female,0,young,Yes,No,57,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),58.75,41-60,3437.45,No,0
9286-BHDQG,Male,0,young,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),45.25,41-60,3139.8,No,0
0230-WEQUW,Male,0,young,Yes,No,66,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),56.6,41-60,3789.2,No,0
2040-LDIWQ,Male,0,young,Yes,Yes,65,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.2,81-100,5324.5,No,0
6496-JDSSB,Female,0,young,No,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80,61-80,624.6,No,0
9408-SSNVZ,Female,0,young,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.15,61-80,268.35,Yes,1
4443-EMBNA,Female,0,young,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.75,21-40,1836.9,No,0
6469-MRVET,Male,0,young,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.2,21-40,20.2,No,0
0742-MOABM,Male,0,young,Yes,No,4,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,50.05,41-60,179.35,Yes,1
5961-VUSRV,Female,0,young,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.35,0-20,219.35,No,0
6778-JFCMK,Male,0,young,No,No,24,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,50.6,41-60,1288.75,No,0
6341-JVQGF,Female,0,young,Yes,Yes,31,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,81.15,81-100,2545.75,No,0
2232-DMLXU,Female,0,young,Yes,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,55.2,41-60,55.2,Yes,1
4811-JBUVU,Male,0,young,No,No,30,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.9,81-100,2723.15,No,0
0945-TSONX,Female,0,young,Yes,Yes,47,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.3,81-100,4107.25,No,0
2651-ZCBXV,Male,0,young,No,No,54,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108,101-120,5760.65,No,0
3316-UWXUY,Male,0,young,No,No,50,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),93.5,81-100,4747.5,No,0
8937-RDTHP,Male,0,young,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,84.6,81-100,84.6,Yes,1
7083-MIOPC,Female,0,young,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.25,21-40,1566.9,No,0
1984-GPTEH,Female,0,young,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.15,21-40,702,No,0
1251-KRREG,Male,0,young,No,No,2,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,54.4,41-60,114.1,Yes,1
0621-JFHOL,Female,0,young,No,No,10,No,No phone service,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,29.6,21-40,299.05,No,0
9903-LYSAB,Male,0,young,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.15,61-80,1305.95,No,0
0094-OIFMO,Female,1,senior,No,No,11,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95,81-100,1120.3,Yes,1
9227-UAQFT,Male,0,young,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,0-20,284.35,No,0
7301-ABVAD,Female,0,young,No,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.6,81-100,6350.5,No,0
6614-FHDBO,Male,0,young,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),109.2,101-120,7878.3,No,0
7576-ASEJU,Female,0,young,Yes,Yes,41,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),74.7,61-80,3187.65,No,0
9058-HRZSV,Female,1,senior,Yes,No,65,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,94.4,81-100,6126.15,No,0
4522-AKYLR,Female,1,senior,No,No,13,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,54.8,41-60,731.3,No,0
0221-WMXNQ,Male,1,senior,No,No,4,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,75.35,61-80,273.4,No,0
0303-UNCIP,Male,0,young,No,No,41,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,65,61-80,2531.8,No,0
9947-OTFQU,Male,1,senior,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,61-80,1074.3,Yes,1
0322-YINQP,Male,0,young,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.55,41-60,48.55,Yes,1
0959-WHOKV,Male,0,young,No,No,42,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,99,81-100,4298.45,No,0
4075-JFPGR,Female,0,young,Yes,No,51,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,93.5,81-100,4619.55,No,0
4629-NRXKX,Female,0,young,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.4,61-80,147.15,Yes,1
9514-JDSKI,Male,1,senior,Yes,No,1,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,40.2,41-60,40.2,Yes,1
3282-ZISZV,Male,0,young,No,Yes,32,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),83.7,81-100,2633.3,No,0
3675-YDUPJ,Male,0,young,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.85,0-20,193.05,No,0
4111-BNXIF,Female,0,young,Yes,Yes,67,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,59.55,41-60,4103.9,No,0
7017-VFHAY,Female,0,young,Yes,Yes,61,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),115.1,101-120,7008.15,No,0
6655-LHBYW,Male,0,young,No,No,50,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),114.35,101-120,5791.1,No,0
4959-JOSRX,Female,0,young,Yes,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.6,41-60,80.55,Yes,1
5046-NUHWD,Female,1,senior,Yes,No,29,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45,41-60,1228.65,No,0
7273-TEFQD,Male,1,senior,No,No,3,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,41.15,41-60,132.2,Yes,1
3606-TWKGI,Male,1,senior,No,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.9,101-120,1364.3,Yes,1
7529-ZDFXI,Male,1,senior,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.85,81-100,4925.35,No,0
7605-BDWDC,Female,0,young,No,No,31,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),49.85,41-60,1520.1,No,0
1950-KSVVJ,Female,0,young,Yes,No,45,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,113.3,101-120,5032.25,No,0
0123-CRBRT,Female,0,young,Yes,Yes,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,88.1,81-100,5526.75,No,0
6292-TOSSS,Male,0,young,No,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.9,21-40,1195.25,No,0
3197-ARFOY,Female,1,senior,No,No,19,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,105,101-120,2007.25,No,0
6323-AYBRX,Male,0,young,No,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.35,0-20,1099.6,Yes,1
7014-ZZXAW,Female,0,young,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.25,21-40,1732.95,No,0
4385-GZQXV,Female,1,senior,No,No,16,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.45,81-100,1511.2,Yes,1
7633-MVPUY,Male,0,young,Yes,No,57,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,59.75,41-60,3450.15,No,0
6366-ZGQGL,Male,0,young,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),24.8,21-40,24.8,Yes,1
4716-HHKQH,Male,1,senior,Yes,No,20,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,107.05,101-120,2172.05,No,0
5940-AHUHD,Male,0,young,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.6,61-80,70.6,Yes,1
6432-TWQLB,Male,0,young,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,85.4,81-100,401.1,Yes,1
4484-GLZOU,Female,0,young,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.05,101-120,5624.85,Yes,1
3179-GBRWV,Male,1,senior,Yes,No,21,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.95,61-80,1339.8,No,0
8645-KWHJO,Male,0,young,No,No,14,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,55,41-60,771.95,No,0
4130-MZLCC,Female,0,young,No,No,5,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),50.55,41-60,244.75,No,0
0314-TKOSI,Female,0,young,No,No,6,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,55.15,41-60,322.9,No,0
8229-MYEJZ,Female,0,young,No,No,10,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,51.2,41-60,498.25,No,0
2080-SRCDE,Female,0,young,No,Yes,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.4,21-40,25.4,No,0
9577-WJVCQ,Female,0,young,No,No,68,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,54.45,41-60,3687.75,No,0
9512-UIBFX,Male,0,young,Yes,Yes,18,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,95.15,81-100,1779.95,Yes,1
6202-DYYFX,Female,0,young,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),76,61-80,1783.6,No,0
3808-HFKDE,Female,0,young,No,No,20,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.35,41-60,927.15,No,0
5583-SXDAG,Male,0,young,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70,61-80,70,Yes,1
3488-PGMQJ,Male,1,senior,No,No,8,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.5,61-80,606.55,Yes,1
3580-REOAC,Male,0,young,No,No,10,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.85,41-60,435.4,Yes,1
7534-BFESC,Male,1,senior,No,No,24,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.1,61-80,1712.7,Yes,1
3727-OWVYD,Male,0,young,No,No,35,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,61.2,61-80,2021.2,No,0
2294-SALNE,Male,0,young,Yes,Yes,23,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,86.8,81-100,1940.8,No,0
4847-TAJYI,Female,1,senior,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.35,81-100,567.8,No,0
1563-IWQEX,Female,0,young,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,0-20,220.35,No,0
8203-XJZRC,Male,0,young,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,21-40,20.25,No,0
6556-DBKZF,Female,0,young,Yes,Yes,71,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,76.05,61-80,5436.45,No,0
6851-WEFYX,Male,1,senior,Yes,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.8,101-120,3437.5,No,0
